"ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"GO:0001614" "GO:0001614" "purinergic nucleotide receptor activity" "3/3421" "20/17697" 0.772679676026346 1 0.889768126610232 "PTAFR/P2RY13/P2RX1" 3
"GO:0008301" "GO:0008301" "DNA binding, bending" "3/3421" "20/17697" 0.772679676026346 1 0.889768126610232 "SAP30L/HHEX/HMGB2" 3
"GO:0016502" "GO:0016502" "nucleotide receptor activity" "3/3421" "20/17697" 0.772679676026346 1 0.889768126610232 "PTAFR/P2RY13/P2RX1" 3
"GO:0047617" "GO:0047617" "acyl-CoA hydrolase activity" "3/3421" "20/17697" 0.772679676026346 1 0.889768126610232 "THEM4/PPT1/ACOT8" 3
"GO:0004864" "GO:0004864" "protein phosphatase inhibitor activity" "7/3421" "44/17697" 0.773290748514983 1 0.889768126610232 "BOD1L1/PPP1R11/PPP1R10/STYXL1/LMTK2/PPP1R35/PPME1" 7
"GO:0019205" "GO:0019205" "nucleobase-containing compound kinase activity" "7/3421" "44/17697" 0.773290748514983 1 0.889768126610232 "CLP1/NOL9/CASK/TK2/UCK1/DLG1/MAGI3" 7
"GO:1901618" "GO:1901618" "organic hydroxy compound transmembrane transporter activity" "7/3421" "44/17697" 0.773290748514983 1 0.889768126610232 "ABCG1/AQP9/SLC16A3/SLC18A2/SLC22A1/SLC10A7/SLC10A2" 7
"GO:0099106" "GO:0099106" "ion channel regulator activity" "20/3421" "118/17697" 0.777783074682813 1 0.889768126610232 "KCNE3/GNB2/SGK1/REM2/INAFM2/PRKCB/CALM2/PRKCZ/SUMO1/INAFM1/KCNIP2/KCNMB3/ITPR1/DLG1/AMIGO1/HPCAL4/CABP4/KCNV1/STX7/WNK1" 20
"GO:0019104" "GO:0019104" "DNA N-glycosylase activity" "2/3421" "14/17697" 0.784900129404315 1 0.889768126610232 "MBD4/SMUG1" 2
"GO:0030983" "GO:0030983" "mismatched DNA binding" "2/3421" "14/17697" 0.784900129404315 1 0.889768126610232 "MSH3/XPC" 2
"GO:0046935" "GO:0046935" "1-phosphatidylinositol-3-kinase regulator activity" "2/3421" "14/17697" 0.784900129404315 1 0.889768126610232 "PIK3R2/SLA2" 2
"GO:0060229" "GO:0060229" "lipase activator activity" "2/3421" "14/17697" 0.784900129404315 1 0.889768126610232 "NSMAF/STX4" 2
"GO:0098847" "GO:0098847" "sequence-specific single stranded DNA binding" "2/3421" "14/17697" 0.784900129404315 1 0.889768126610232 "CTC1/RPA2" 2
"GO:0004386" "GO:0004386" "helicase activity" "28/3421" "163/17697" 0.785724721334059 1 0.889768126610232 "RFC2/DHX34/TTF2/DDX3X/XRCC5/DHX8/RAD54L2/SETX/INO80/DHX33/HELLS/NBN/HELB/ZRANB3/DHX40/EIF4A3/DHX16/RAD18/DDX23/UPF1/DDX31/SMARCAL1/CHTF8/DICER1/DDX41/EP400/DDX28/TDRD9" 28
"GO:0016776" "GO:0016776" "phosphotransferase activity, phosphate group as acceptor" "6/3421" "39/17697" 0.79225608166127 1 0.889768126610232 "PPIP5K1/IP6K1/CASK/DLG1/MAGI3/IP6K2" 6
"GO:0003774" "GO:0003774" "motor activity" "23/3421" "136/17697" 0.793671165302638 1 0.889768126610232 "DYNC1LI1/KIF13A/MYO1F/KIF27/DYNLT1/DNAL4/MYO19/KIF16B/KIF13B/DNHD1/KIF21A/MYH3/MYO9A/MYO1D/MYO7B/DYNC1LI2/KIF5B/KIF3C/STARD9/DYNC1H1/KLC4/DNAH6/DNAI2" 23
"GO:0001968" "GO:0001968" "fibronectin binding" "4/3421" "27/17697" 0.794712637072104 1 0.889768126610232 "CTSS/VEGFA/HSD17B12/ITGA4" 4
"GO:0045499" "GO:0045499" "chemorepellent activity" "4/3421" "27/17697" 0.794712637072104 1 0.889768126610232 "SEMA4B/SEMA3C/SEMA4F/SEMA4A" 4
"GO:0099604" "GO:0099604" "ligand-gated calcium channel activity" "4/3421" "27/17697" 0.794712637072104 1 0.889768126610232 "ITPR1/MCOLN3/MCOLN2/RASA3" 4
"GO:0003743" "GO:0003743" "translation initiation factor activity" "8/3421" "51/17697" 0.795797502042856 1 0.889768126610232 "EIF1AD/EIF6/EIF2S3/EIF4H/DENR/EIF4E2/EIF2S2/EIF3K" 8
"GO:0030276" "GO:0030276" "clathrin binding" "9/3421" "57/17697" 0.798543430815209 1 0.889768126610232 "TOM1/PICALM/SYT15/AP4B1/LRRK2/AFTPH/CLTA/HIP1R/LDLRAP1" 9
"GO:0004222" "GO:0004222" "metalloendopeptidase activity" "17/3421" "103/17697" 0.80144519842714 1 0.889768126610232 "MME/MMP9/ADAM8/MMP25/ZMPSTE24/ECE1/MBTPS2/PITRM1/NRDC/ADAMTS16/ADAM9/ADAM10/ADAM20/MIPEP/YME1L1/ADAM19/ADAMTS17" 17
"GO:0004175" "GO:0004175" "endopeptidase activity" "76/3421" "427/17697" 0.808105988665729 1 0.889768126610232 "PSMB3/USP10/CASP4/CFLAR/PYCARD/CTSS/PSEN1/MME/MMP9/ADAM8/ASPRV1/CASP8/PSMB9/USP40/TMEM59/MMP25/PSMB10/PSMB8/APH1A/USP15/CASP9/USP46/ZMPSTE24/CPNE1/ECE1/CASP1/HTRA2/CTSD/BLMH/MBTPS2/PSMB4/PITRM1/C1RL/HGF/PROC/NRDC/ADAMTS16/ADAM9/CTSZ/USP38/DDI2/USP13/CFD/PCSK7/USP24/USP36/KLKB1/ADAM10/HTRA4/CLPP/APH1B/ADAM20/USP8/RHBDD1/CAPNS2/PLAT/PREP/SENP2/PSMA7/CTRL/PSMB5/MIPEP/USP12/YME1L1/F12/SENP6/USP42/ADGB/RHBDD2/ADAM19/USP1/PSMA1/MBTPS1/USP14/ADAMTS17/CTSH" 76
"GO:0061135" "GO:0061135" "endopeptidase regulator activity" "31/3421" "182/17697" 0.810428430618036 1 0.889768126610232 "TNFSF14/RPS6KA1/VSIR/GAS6/RENBP/CSTA/GAPDH/PSME1/SERPINB1/ADRM1/TIMP1/PRDX3/SPINT1/SERPINA1/APLP2/CARD16/RECK/SPINT2/CSTL1/XIAP/SERPINB6/LXN/TIMP2/SPINK8/SLPI/SERPINB2/SERPINF1/SERPINB9/BST2/CSTB/USP14" 31
"GO:0005178" "GO:0005178" "integrin binding" "22/3421" "132/17697" 0.811708509095943 1 0.889768126610232 "ICAM3/LCP1/ITGA5/JAML/IL1B/ACTN1/LYN/SYK/ADAM9/ITGB8/ICAM1/ADAM10/P4HB/MFGE8/ILK/TIMP2/ITGB2/PRKCA/UTRN/ACTN4/ANXA7/PXN" 22
"GO:0000979" "GO:0000979" "RNA polymerase II core promoter sequence-specific DNA binding" "5/3421" "34/17697" 0.81407627216843 1 0.889768126610232 "EZH2/CEBPB/GTF2B/ZNF827/TBP" 5
"GO:0016765" "GO:0016765" "transferase activity, transferring alkyl or aryl (other than methyl) groups" "9/3421" "58/17697" 0.815264194418667 1 0.889768126610232 "ALOX5AP/SMS/PDSS2/MGST2/GSTO1/GSTA4/HPGDS/GSTP1/GSTM2" 9
"GO:0099516" "GO:0099516" "ion antiporter activity" "9/3421" "58/17697" 0.815264194418667 1 0.889768126610232 "SLC22A4/SLC19A1/SLC11A1/SLC9B2/SLC25A11/SLC24A1/SLC25A5/SLC26A11/SLC26A8" 9
"GO:0004029" "GO:0004029" "aldehyde dehydrogenase (NAD) activity" "2/3421" "15/17697" 0.816955542131108 1 0.889768126610232 "ALDH1A1/ALDH9A1" 2
"GO:0008242" "GO:0008242" "omega peptidase activity" "2/3421" "15/17697" 0.816955542131108 1 0.889768126610232 "GGH/GGT1" 2
"GO:0015269" "GO:0015269" "calcium-activated potassium channel activity" "2/3421" "15/17697" 0.816955542131108 1 0.889768126610232 "MTMR6/KCNMB3" 2
"GO:0016594" "GO:0016594" "glycine binding" "2/3421" "15/17697" 0.816955542131108 1 0.889768126610232 "CEP104/SRR" 2
"GO:0019215" "GO:0019215" "intermediate filament binding" "2/3421" "15/17697" 0.816955542131108 1 0.889768126610232 "VIM/EVPL" 2
"GO:0034483" "GO:0034483" "heparan sulfate sulfotransferase activity" "2/3421" "15/17697" 0.816955542131108 1 0.889768126610232 "NDST1/HS3ST1" 2
"GO:0070492" "GO:0070492" "oligosaccharide binding" "2/3421" "15/17697" 0.816955542131108 1 0.889768126610232 "SELL/LOXL2" 2
"GO:0004114" "GO:0004114" "3',5'-cyclic-nucleotide phosphodiesterase activity" "4/3421" "28/17697" 0.818275235539937 1 0.889768126610232 "PRKAR1A/PDE4B/PDE8A/PDE3B" 4
"GO:0004129" "GO:0004129" "cytochrome-c oxidase activity" "4/3421" "28/17697" 0.818275235539937 1 0.889768126610232 "SURF1/COX5B/COX8A/COX4I1" 4
"GO:0005227" "GO:0005227" "calcium activated cation channel activity" "4/3421" "28/17697" 0.818275235539937 1 0.889768126610232 "MTMR6/CATSPER2/CATSPER1/KCNMB3" 4
"GO:0015002" "GO:0015002" "heme-copper terminal oxidase activity" "4/3421" "28/17697" 0.818275235539937 1 0.889768126610232 "SURF1/COX5B/COX8A/COX4I1" 4
"GO:0016676" "GO:0016676" "oxidoreductase activity, acting on a heme group of donors, oxygen as acceptor" "4/3421" "28/17697" 0.818275235539937 1 0.889768126610232 "SURF1/COX5B/COX8A/COX4I1" 4
"GO:0080025" "GO:0080025" "phosphatidylinositol-3,5-bisphosphate binding" "4/3421" "28/17697" 0.818275235539937 1 0.889768126610232 "ACAP2/KIF16B/PLEKHA5/HIP1R" 4
"GO:0004857" "GO:0004857" "enzyme inhibitor activity" "66/3421" "375/17697" 0.821813920474609 1 0.889768126610232 "SH3BP5L/TNFSF14/CDC42SE1/BOD1L1/INKA2/TMBIM6/FNIP1/PRKAR1A/RPS6KA1/ITPRIP/DNAJC3/CDKN1B/TRIB1/GMFG/PPP1R11/GAS6/RENBP/CPEB2/CSTA/GAPDH/SERPINB1/TIMP1/LRRK2/PPP1R10/PRDX3/SPINT1/SERPINA1/ANXA3/TXNIP/APLP2/STYXL1/PPP1R12A/CARD16/RECK/LMTK2/IQGAP1/PPP1R35/PPP1R12B/FRY/PPME1/SPINT2/CSTL1/ANXA5/XIAP/HYAL2/SERPINB6/LXN/OAZ2/DUS2/NOTCH1/TIMP2/SPINK8/INKA1/SLPI/SCG5/SERPINB2/IQGAP2/SERPINF1/SERPINB9/CDKN2B/BST2/CSTB/OAZ3/RPTOR/WNK1/USP14" 66
"GO:0000062" "GO:0000062" "fatty-acyl-CoA binding" "3/3421" "22/17697" 0.827026147627153 1 0.889768126610232 "SOAT1/HMGCL/ACBD5" 3
"GO:0000146" "GO:0000146" "microfilament motor activity" "3/3421" "22/17697" 0.827026147627153 1 0.889768126610232 "MYO19/MYH3/MYO1D" 3
"GO:0005158" "GO:0005158" "insulin receptor binding" "3/3421" "22/17697" 0.827026147627153 1 0.889768126610232 "IRS2/LMBRD1/PHIP" 3
"GO:0005537" "GO:0005537" "mannose binding" "3/3421" "22/17697" 0.827026147627153 1 0.889768126610232 "LMAN2/IGF2R/CLEC4A" 3
"GO:0008649" "GO:0008649" "rRNA methyltransferase activity" "3/3421" "22/17697" 0.827026147627153 1 0.889768126610232 "BMT2/METTL16/TRMT112" 3
"GO:0016849" "GO:0016849" "phosphorus-oxygen lyase activity" "3/3421" "22/17697" 0.827026147627153 1 0.889768126610232 "BST1/NPR2/ADCY3" 3
"GO:0050145" "GO:0050145" "nucleoside monophosphate kinase activity" "3/3421" "22/17697" 0.827026147627153 1 0.889768126610232 "CASK/DLG1/MAGI3" 3
"GO:0140102" "GO:0140102" "catalytic activity, acting on a rRNA" "3/3421" "22/17697" 0.827026147627153 1 0.889768126610232 "BMT2/METTL16/TRMT112" 3
"GO:0019212" "GO:0019212" "phosphatase inhibitor activity" "7/3421" "47/17697" 0.830025039026854 1 0.889768126610232 "BOD1L1/PPP1R11/PPP1R10/STYXL1/LMTK2/PPP1R35/PPME1" 7
"GO:0046906" "GO:0046906" "tetrapyrrole binding" "24/3421" "145/17697" 0.830261815520832 1 0.889768126610232 "STEAP4/CYP4F3/HEBP2/CYBA/CYB5R4/CUBN/TBXAS1/BACH1/DGCR8/SDHD/HMOX2/LMBRD1/TCN1/MTR/CYB5D2/PTGS2/JAK2/CYP26C1/CYP4V2/EIF2AK1/CYP46A1/ADGB/CYB561D2/CYP2C9" 24
"GO:0005507" "GO:0005507" "copper ion binding" "9/3421" "59/17697" 0.830908398307336 1 0.889768126610232 "SNAI3/ANG/SCO1/LOXL2/PARK7/CUTC/AOC2/SCO2/ATP7A" 9
"GO:0016597" "GO:0016597" "amino acid binding" "9/3421" "59/17697" 0.830908398307336 1 0.889768126610232 "DDAH2/UBR2/PADI4/SESN3/GCLC/CEP104/SRR/SESN2/CAD" 9
"GO:0003755" "GO:0003755" "peptidyl-prolyl cis-trans isomerase activity" "6/3421" "41/17697" 0.831131721402735 1 0.889768126610232 "PPIF/PPIAL4G/PPIB/PPIG/NKTR/AIP" 6
"GO:0005501" "GO:0005501" "retinoid binding" "5/3421" "35/17697" 0.833976852913551 1 0.889768126610232 "RBP7/RARA/IGF2R/RXRA/CYP26C1" 5
"GO:0016620" "GO:0016620" "oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor" "5/3421" "35/17697" 0.833976852913551 1 0.889768126610232 "ALDH1A1/GAPDH/ALDH5A1/FAR1/ALDH9A1" 5
"GO:1901682" "GO:1901682" "sulfur compound transmembrane transporter activity" "5/3421" "35/17697" 0.833976852913551 1 0.889768126610232 "SLC6A6/ABCD1/SLC35B3/SLC26A11/SLC26A8" 5
"GO:0004112" "GO:0004112" "cyclic-nucleotide phosphodiesterase activity" "4/3421" "29/17697" 0.839561774210331 1 0.889768126610232 "PRKAR1A/PDE4B/PDE8A/PDE3B" 4
"GO:0008527" "GO:0008527" "taste receptor activity" "4/3421" "29/17697" 0.839561774210331 1 0.889768126610232 "TAS2R4/TAS2R3/TAS2R5/PKD1L3" 4
"GO:0015116" "GO:0015116" "sulfate transmembrane transporter activity" "2/3421" "16/17697" 0.844659645076129 1 0.889768126610232 "SLC26A11/SLC26A8" 2
"GO:0015347" "GO:0015347" "sodium-independent organic anion transmembrane transporter activity" "2/3421" "16/17697" 0.844659645076129 1 0.889768126610232 "SLCO4C1/SLCO3A1" 2
"GO:0016641" "GO:0016641" "oxidoreductase activity, acting on the CH-NH2 group of donors, oxygen as acceptor" "2/3421" "16/17697" 0.844659645076129 1 0.889768126610232 "LOXL2/AOC2" 2
"GO:0042800" "GO:0042800" "histone methyltransferase activity (H3-K4 specific)" "2/3421" "16/17697" 0.844659645076129 1 0.889768126610232 "KMT2A/RBBP5" 2
"GO:0043395" "GO:0043395" "heparan sulfate proteoglycan binding" "2/3421" "16/17697" 0.844659645076129 1 0.889768126610232 "PTPRC/FST" 2
"GO:0015179" "GO:0015179" "L-amino acid transmembrane transporter activity" "8/3421" "54/17697" 0.845437290766849 1 0.889768126610232 "SLC15A4/SLC43A2/SLC7A7/SLC38A2/SLC7A6/SLC7A1/SLC25A2/SFXN1" 8
"GO:0000049" "GO:0000049" "tRNA binding" "9/3421" "60/17697" 0.845505571774929 1 0.889768126610232 "XPO5/TRMT10B/PSTK/EIF2AK4/DTD1/EIF2S3/SLFN13/FARS2/IFIT5" 9
"GO:0016655" "GO:0016655" "oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor" "9/3421" "60/17697" 0.845505571774929 1 0.889768126610232 "NDUFB6/NDUFB10/NDUFB4/NDUFA2/NDUFB3/NDUFA1/NDUFA10/DCXR/NDUFA13" 9
"GO:0019894" "GO:0019894" "kinesin binding" "6/3421" "42/17697" 0.848261053485071 1 0.889768126610232 "SPAG9/LRP8/TOR1A/ARHGEF10/ACTB/KCNA2" 6
"GO:0016895" "GO:0016895" "exodeoxyribonuclease activity, producing 5'-phosphomonoesters" "3/3421" "23/17697" 0.849753968243697 1 0.889768126610232 "ISG20/POLE/TATDN1" 3
"GO:0030552" "GO:0030552" "cAMP binding" "3/3421" "23/17697" 0.849753968243697 1 0.889768126610232 "PRKAR1A/RAPGEF2/PDE4B" 3
"GO:0033038" "GO:0033038" "bitter taste receptor activity" "3/3421" "23/17697" 0.849753968243697 1 0.889768126610232 "TAS2R4/TAS2R3/TAS2R5" 3
"GO:0044183" "GO:0044183" "protein binding involved in protein folding" "3/3421" "23/17697" 0.849753968243697 1 0.889768126610232 "HSPA6/HSPA1A/HSPA1L" 3
"GO:0051371" "GO:0051371" "muscle alpha-actinin binding" "3/3421" "23/17697" 0.849753968243697 1 0.889768126610232 "TTN/PDLIM7/MYBPC3" 3
"GO:0070006" "GO:0070006" "metalloaminopeptidase activity" "3/3421" "23/17697" 0.849753968243697 1 0.889768126610232 "METAP1D/ANPEP/ERAP2" 3
"GO:0019840" "GO:0019840" "isoprenoid binding" "5/3421" "36/17697" 0.852099647185423 1 0.889768126610232 "RBP7/RARA/IGF2R/RXRA/CYP26C1" 5
"GO:0019838" "GO:0019838" "growth factor binding" "22/3421" "137/17697" 0.861534807133207 1 0.889768126610232 "TGFBR2/IL6R/IL1RN/IL1R2/ACVR1/CSF3R/DUSP1/TGFBR1/NRDC/IGF2R/TRIM16/SEC61B/FIBP/HTRA4/HYAL2/IGFBP7/FGFRL1/OSMR/NTRK1/BMPR2/LTBP3/ACVR2A" 22
"GO:0033613" "GO:0033613" "activating transcription factor binding" "13/3421" "85/17697" 0.861928132570472 1 0.889768126610232 "LMO2/SMAD3/ZNF516/NFE2L2/TBX4/DHX33/CREB1/JUN/MAD2L2/TBX19/ZFPM1/PTMA/GABPA" 13
"GO:0004198" "GO:0004198" "calcium-dependent cysteine-type endopeptidase activity" "2/3421" "17/17697" 0.868496361171486 1 0.889768126610232 "CAPNS2/ADGB" 2
"GO:0008308" "GO:0008308" "voltage-gated anion channel activity" "2/3421" "17/17697" 0.868496361171486 1 0.889768126610232 "GPR89A/GPR89B" 2
"GO:0015125" "GO:0015125" "bile acid transmembrane transporter activity" "2/3421" "17/17697" 0.868496361171486 1 0.889768126610232 "SLC10A7/SLC10A2" 2
"GO:0034185" "GO:0034185" "apolipoprotein binding" "2/3421" "17/17697" 0.868496361171486 1 0.889768126610232 "ABCA1/LRP8" 2
"GO:0035014" "GO:0035014" "phosphatidylinositol 3-kinase regulator activity" "2/3421" "17/17697" 0.868496361171486 1 0.889768126610232 "PIK3R2/SLA2" 2
"GO:0055102" "GO:0055102" "lipase inhibitor activity" "2/3421" "17/17697" 0.868496361171486 1 0.889768126610232 "ANXA3/ANXA5" 2
"GO:0008200" "GO:0008200" "ion channel inhibitor activity" "5/3421" "37/17697" 0.868544305186283 1 0.889768126610232 "CALM2/ITPR1/KCNV1/STX7/WNK1" 5
"GO:0051393" "GO:0051393" "alpha-actinin binding" "5/3421" "37/17697" 0.868544305186283 1 0.889768126610232 "TTN/PDLIM7/RARA/MYBPC3/ALMS1" 5
"GO:0051119" "GO:0051119" "sugar transmembrane transporter activity" "3/3421" "24/17697" 0.869832371403349 1 0.889768126610232 "SLC2A3/MFSD4B/SLC45A3" 3
"GO:0004714" "GO:0004714" "transmembrane receptor protein tyrosine kinase activity" "9/3421" "62/17697" 0.871700228299788 1 0.889768126610232 "EFNA4/EPHB1/EPHB4/LMTK2/IGF2R/FLT3/KIT/FGFRL1/NTRK1" 9
"GO:0008028" "GO:0008028" "monocarboxylic acid transmembrane transporter activity" "7/3421" "50/17697" 0.874905117619322 1 0.889768126610232 "SLC16A3/SLC16A5/SLC16A6/SLC27A2/SLC10A7/SLC10A2/MPC1" 7
"GO:1990939" "GO:1990939" "ATP-dependent microtubule motor activity" "6/3421" "44/17697" 0.878257780060144 1 0.889768126610232 "DNAL4/KIF16B/DNHD1/DYNC1H1/DNAH6/DNAI2" 6
"GO:0001664" "GO:0001664" "G protein-coupled receptor binding" "47/3421" "280/17697" 0.878909785378243 1 0.889768126610232 "SDCBP/FPR1/GNAI3/ARRDC3/PROK2/GNA13/USP4/GNAI2/TYK2/RAPGEF2/CKLF/ARRB2/CXCL16/HSPA1A/CXCL1/NECAB2/STAT3/ADM/CCR2/WLS/GNAQ/ITCH/DNAJA1/BICD1/CXCL6/JAK1/HOMER3/PRKN/ATP2A2/DNM2/CALM3/VPS35/FCN1/JAK2/GNAT2/ARAP1/GRK2/GNA15/CCL28/TULP3/BBS1/SLC9A3R1/GNA12/STUB1/PSAP/FYN/ARHGEF11" 47
"GO:0003678" "GO:0003678" "DNA helicase activity" "12/3421" "81/17697" 0.882258806192096 1 0.889768126610232 "RFC2/DDX3X/XRCC5/RAD54L2/SETX/INO80/NBN/HELB/ZRANB3/RAD18/SMARCAL1/CHTF8" 12
"GO:0004016" "GO:0004016" "adenylate cyclase activity" "1/3421" "10/17697" 0.883371646364417 1 0.889768126610232 "ADCY3" 1
"GO:0004690" "GO:0004690" "cyclic nucleotide-dependent protein kinase activity" "1/3421" "10/17697" 0.883371646364417 1 0.889768126610232 "PRKAG1" 1
"GO:0004691" "GO:0004691" "cAMP-dependent protein kinase activity" "1/3421" "10/17697" 0.883371646364417 1 0.889768126610232 "PRKAG1" 1
"GO:0004966" "GO:0004966" "galanin receptor activity" "1/3421" "10/17697" 0.883371646364417 1 0.889768126610232 "LTB4R" 1
"GO:0008121" "GO:0008121" "ubiquinol-cytochrome-c reductase activity" "1/3421" "10/17697" 0.883371646364417 1 0.889768126610232 "UQCRC1" 1
"GO:0008331" "GO:0008331" "high voltage-gated calcium channel activity" "1/3421" "10/17697" 0.883371646364417 1 0.889768126610232 "CACNA1F" 1
"GO:0008641" "GO:0008641" "ubiquitin-like modifier activating enzyme activity" "1/3421" "10/17697" 0.883371646364417 1 0.889768126610232 "MOCS3" 1
"GO:0016681" "GO:0016681" "oxidoreductase activity, acting on diphenols and related substances as donors, cytochrome as acceptor" "1/3421" "10/17697" 0.883371646364417 1 0.889768126610232 "UQCRC1" 1
"GO:0017128" "GO:0017128" "phospholipid scramblase activity" "1/3421" "10/17697" 0.883371646364417 1 0.889768126610232 "ANO9" 1
"GO:0019531" "GO:0019531" "oxalate transmembrane transporter activity" "1/3421" "10/17697" 0.883371646364417 1 0.889768126610232 "SLC26A8" 1
"GO:0019911" "GO:0019911" "structural constituent of myelin sheath" "1/3421" "10/17697" 0.883371646364417 1 0.889768126610232 "MBP" 1
"GO:0033204" "GO:0033204" "ribonuclease P RNA binding" "1/3421" "10/17697" 0.883371646364417 1 0.889768126610232 "POP4" 1
"GO:0035374" "GO:0035374" "chondroitin sulfate binding" "1/3421" "10/17697" 0.883371646364417 1 0.889768126610232 "ADGRE2" 1
"GO:0045294" "GO:0045294" "alpha-catenin binding" "1/3421" "10/17697" 0.883371646364417 1 0.889768126610232 "NUMB" 1
"GO:0046974" "GO:0046974" "histone methyltransferase activity (H3-K9 specific)" "1/3421" "10/17697" 0.883371646364417 1 0.889768126610232 "SETD5" 1
"GO:0051536" "GO:0051536" "iron-sulfur cluster binding" "9/3421" "63/17697" 0.883377288805615 1 0.889768126610232 "SDHB/FXN/NUBPL/GLRX3/TYW1/POLA1/POLE/ACO1/TYW1B" 9
"GO:0051540" "GO:0051540" "metal cluster binding" "9/3421" "63/17697" 0.883377288805615 1 0.889768126610232 "SDHB/FXN/NUBPL/GLRX3/TYW1/POLA1/POLE/ACO1/TYW1B" 9
"GO:0034061" "GO:0034061" "DNA polymerase activity" "5/3421" "38/17697" 0.883415775066645 1 0.889768126610232 "POLB/POLD4/POLA2/POLA1/POLE" 5
"GO:0102567" "GO:0102567" "phospholipase A2 activity (consuming 1,2-dipalmitoylphosphatidylcholine)" "3/3421" "25/17697" 0.887499854129903 1 0.889768126610232 "ABHD3/PLB1/PLA2G4A" 3
"GO:0102568" "GO:0102568" "phospholipase A2 activity consuming 1,2-dioleoylphosphatidylethanolamine)" "3/3421" "25/17697" 0.887499854129903 1 0.889768126610232 "ABHD3/PLB1/PLA2G4A" 3
"GO:0047555" "GO:0047555" "3',5'-cyclic-GMP phosphodiesterase activity" "2/3421" "18/17697" 0.888925171762584 1 0.889768126610232 "PRKAR1A/PDE8A" 2
"GO:0004866" "GO:0004866" "endopeptidase inhibitor activity" "28/3421" "175/17697" 0.89037322163853 1 0.889768126610232 "TNFSF14/RPS6KA1/GAS6/RENBP/CSTA/GAPDH/SERPINB1/TIMP1/PRDX3/SPINT1/SERPINA1/APLP2/CARD16/RECK/SPINT2/CSTL1/XIAP/SERPINB6/LXN/TIMP2/SPINK8/SLPI/SERPINB2/SERPINF1/SERPINB9/BST2/CSTB/USP14" 28
"GO:0016859" "GO:0016859" "cis-trans isomerase activity" "6/3421" "45/17697" 0.891282548960963 1 0.889768126610232 "PPIF/PPIAL4G/PPIB/PPIG/NKTR/AIP" 6
"GO:0008509" "GO:0008509" "anion transmembrane transporter activity" "55/3421" "327/17697" 0.892426372402838 1 0.889768126610232 "AQP9/SLC15A4/CLIC1/SLC43A2/SLC16A3/ABCA1/SLC18A2/SLC6A6/MFSD5/SLC12A9/BEST1/SLC16A5/SLC35A3/SLC19A1/SLC7A7/ABCC5/SLC12A6/SLC16A6/TMEM30A/ANO9/SLCO4C1/CLCC1/SLC38A6/SLC38A2/SLC12A2/SLC35A5/SLC7A6/LRRC8C/SLC25A11/SLC25A42/SLC7A1/GABRB2/SLC17A5/GPR89A/SLC27A2/ANKH/GPR89B/SFXN5/SLC25A2/SLCO3A1/ABCD1/SLC35B1/SLC25A5/SLC22A1/SLC4A7/SLC35B3/SLC26A11/SLC35B4/SLC10A7/LRRC18/SLC26A8/SLC10A2/MPC1/ATP8B1/SFXN1" 55
"GO:0005342" "GO:0005342" "organic acid transmembrane transporter activity" "24/3421" "153/17697" 0.896720834916739 1 0.889768126610232 "AQP9/SLC15A4/SLC43A2/SLC16A3/SLC6A6/SLC16A5/SLC19A1/SLC7A7/SLC16A6/SLC38A6/SLC38A2/SLC35A5/SLC7A6/SLC25A11/SLC7A1/SLC17A5/SLC27A2/SFXN5/SLC25A2/SLC10A7/SLC26A8/SLC10A2/MPC1/SFXN1" 24
"GO:0046943" "GO:0046943" "carboxylic acid transmembrane transporter activity" "24/3421" "153/17697" 0.896720834916739 1 0.889768126610232 "AQP9/SLC15A4/SLC43A2/SLC16A3/SLC6A6/SLC16A5/SLC19A1/SLC7A7/SLC16A6/SLC38A6/SLC38A2/SLC35A5/SLC7A6/SLC25A11/SLC7A1/SLC17A5/SLC27A2/SFXN5/SLC25A2/SLC10A7/SLC26A8/SLC10A2/MPC1/SFXN1" 24
"GO:0004601" "GO:0004601" "peroxidase activity" "7/3421" "52/17697" 0.898994211033039 1 0.889768126610232 "ALOX5AP/PRDX3/MGST2/PTGS2/GSTP1/TXNDC17/GSTM2" 7
"GO:0052689" "GO:0052689" "carboxylic ester hydrolase activity" "21/3421" "136/17697" 0.89931311022128 1 0.889768126610232 "ABHD5/ABHD16A/PGLS/ABHD4/PAFAH1B2/ABHD3/APMAP/LYPLA2/AOAH/ABHD2/PLB1/PPME1/AADACL2/PLA2G4A/PNPLA1/PGAP1/DTD1/ACOT8/PNPLA8/PNPLA7/BPHL" 21
"GO:0005328" "GO:0005328" "neurotransmitter:sodium symporter activity" "3/3421" "26/17697" 0.902989371985728 1 0.889768126610232 "SLC18A2/SLC6A6/SLC6A16" 3
"GO:0008574" "GO:0008574" "ATP-dependent microtubule motor activity, plus-end-directed" "3/3421" "26/17697" 0.902989371985728 1 0.889768126610232 "DNAL4/KIF16B/DNAI2" 3
"GO:0042805" "GO:0042805" "actinin binding" "6/3421" "46/17697" 0.903100634118229 1 0.889768126610232 "TTN/PDLIM7/RARA/MYBPC3/ALMS1/CSRP2" 6
