"ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"hsa04916" "hsa04916" "Melanogenesis" "18/1658" "101/8192" 0.76471836606653 0.940320361237363 0.614159779375069 "5894/2773/5594/5595/2771/5579/805/2776/10488/1385/808/818/6934/6932/3815/5578/4157/109" 18
"hsa00983" "hsa00983" "Drug metabolism - other enzymes" "14/1658" "80/8192" 0.770481592293086 0.943911028196696 0.61650498354001 "50484/3614/978/7084/4258/83549/9446/2941/1890/654364/2950/8833/9/2946" 14
"hsa04060" "hsa04060" "Cytokine-cytokine receptor interaction" "55/1658" "295/8192" 0.777181999148992 0.948619204843622 0.619580076720946 "51330/8740/3588/3460/3577/3603/8794/7048/1438/1439/3454/3570/3579/3557/3556/3459/8743/7850/90/943/355/1441/7133/7132/3553/1896/58191/2919/8795/7852/84957/10673/729230/3597/8809/7046/8764/654/6372/23765/651/3563/4055/8741/3606/56477/9180/8784/7292/659/3952/5008/8807/10220/92" 55
"hsa00410" "hsa00410" "beta-Alanine metabolism" "5/1658" "31/8192" 0.781458483860946 0.950345115904154 0.620707336322941 "51/51380/223/314/26275" 5
"hsa00592" "hsa00592" "alpha-Linolenic acid metabolism" "4/1658" "26/8192" 0.801911342830091 0.969496704861128 0.633215983517414 "51/151056/5321/30" 4
"hsa04390" "hsa04390" "Hippo signaling pathway" "28/1658" "157/8192" 0.803046969387983 0.969496704861128 0.633215983517414 "27113/7048/8945/324/26524/4088/7534/5515/5499/9113/5590/7046/654/85407/50855/7529/8994/154796/55233/1739/6934/6932/55844/3689/71/659/60/102800317" 28
"hsa05340" "hsa05340" "Primary immunodeficiency" "6/1658" "38/8192" 0.810109767529317 0.974479865288889 0.636470679294582 "5788/6890/916/8517/8625/695" 6
"hsa00650" "hsa00650" "Butanoate metabolism" "4/1658" "27/8192" 0.825961778635345 0.989961409772326 0.646582277784081 "7915/622/3155/3033" 4
"hsa00340" "hsa00340" "Histidine metabolism" "3/1658" "22/8192" 0.852130576988733 1 0.653138871274572 "3034/3067/223" 3
"hsa05204" "hsa05204" "Chemical carcinogenesis - DNA adducts" "11/1658" "69/8192" 0.852398281229673 1 0.653138871274572 "4258/9446/5743/2941/27306/2950/445329/1559/9/6799/2946" 11
"hsa04961" "hsa04961" "Endocrine and other factor-regulated calcium reabsorption" "8/1658" "53/8192" 0.868075753225802 1 0.653138871274572 "5579/2776/1211/1785/2099/7421/8766/5578" 8
"hsa04927" "hsa04927" "Cortisol synthesis and secretion" "10/1658" "65/8192" 0.873774133025487 1 0.653138871274572 "2776/5151/10488/6667/1385/468/9586/3708/778/109" 10
"hsa04550" "hsa04550" "Signaling pathways regulating pluripotency of stem cells" "24/1658" "143/8192" 0.874959212169024 1 0.653138871274572 "5894/2885/5594/5595/324/207/90/4088/1432/3720/6774/7994/5293/3716/5296/10000/5462/5603/3717/5290/6932/659/5013/92" 24
"hsa04934" "hsa04934" "Cushing syndrome" "26/1658" "155/8192" 0.883790013915658 1 0.653138871274572 "2773/5594/5595/324/1027/2771/4297/2776/5929/1021/5151/10488/6667/1385/468/9586/3708/818/9101/6934/6932/5906/778/1030/109/9049" 26
"hsa00120" "hsa00120" "Primary bile acid biosynthesis" "2/1658" "17/8192" 0.886538361807403 1 0.653138871274572 "10005/10858" 2
"hsa05410" "hsa05410" "Hypertrophic cardiomyopathy" "14/1658" "90/8192" 0.896384092681338 1 0.653138871274572 "3678/7273/7171/7170/4607/5571/488/3696/3676/6443/55799/71/60/778" 14
"hsa04972" "hsa04972" "Pancreatic secretion" "16/1658" "102/8192" 0.902153310076704 1 0.653138871274572 "387/1359/5879/683/5579/4218/2776/9545/488/6558/3708/8766/1506/5906/5578/109" 16
"hsa00565" "hsa00565" "Ether lipid metabolism" "7/1658" "50/8192" 0.904371982161517 1 0.653138871274572 "5049/54947/85465/151056/8611/5321/79888" 7
"hsa04925" "hsa04925" "Aldosterone synthesis and secretion" "15/1658" "98/8192" 0.91523189491573 1 0.653138871274572 "5579/805/2776/10488/1385/468/9586/808/3708/818/5578/466/778/109/5581" 15
"hsa02010" "hsa02010" "ABC transporters" "6/1658" "45/8192" 0.916423988095882 1 0.653138871274572 "9619/19/10057/6890/215/5244" 6
"hsa05171" "hsa05171" "Coronavirus disease - COVID-19" "39/1658" "232/8192" 0.92198066193203 1 0.653138871274572 "2212/7099/3454/3570/51311/5594/5595/4792/7097/7297/7132/3553/1432/6774/5579/728/834/1147/114548/5336/6850/29110/7187/5293/3716/5335/1675/5296/3725/6166/5603/5290/8517/9045/5578/10379/7189/4793/6147" 39
"hsa00260" "hsa00260" "Glycine, serine and threonine metabolism" "5/1658" "40/8192" 0.929530790556772 1 0.653138871274572 "5223/51268/211/63826/314" 5
"hsa05412" "hsa05412" "Arrhythmogenic right ventricular cardiomyopathy" "11/1658" "77/8192" 0.931500760930267 1 0.653138871274572 "3678/488/3696/3676/6443/55799/6934/6932/71/60/778" 11
"hsa04978" "hsa04978" "Mineral absorption" "8/1658" "60/8192" 0.939234088821578 1 0.653138871274572 "30061/4891/3163/79901/2512/7421/140803/538" 8
"hsa05414" "hsa05414" "Dilated cardiomyopathy" "14/1658" "96/8192" 0.939963658996716 1 0.653138871274572 "3678/7273/7171/7170/4607/488/3696/3676/6443/55799/71/60/778/109" 14
"hsa04911" "hsa04911" "Insulin secretion" "12/1658" "86/8192" 0.949883421118554 1 0.653138871274572 "5579/2776/10488/1385/468/9586/27094/818/5864/5578/778/109" 12
"hsa04975" "hsa04975" "Fat digestion and absorption" "5/1658" "43/8192" 0.953542235242074 1 0.653138871274572 "84649/19/10555/8694/8611" 5
"hsa00250" "hsa00250" "Alanine, aspartate and glutamate metabolism" "4/1658" "37/8192" 0.958448530322209 1 0.653138871274572 "56954/435/7915/790" 4
"hsa00591" "hsa00591" "Linoleic acid metabolism" "3/1658" "30/8192" 0.958823283422433 1 0.653138871274572 "151056/5321/1559" 3
"hsa04913" "hsa04913" "Ovarian steroidogenesis" "6/1658" "51/8192" 0.961786629142181 1 0.653138871274572 "240/654/5321/5743/51478/109" 6
"hsa04020" "hsa04020" "Calcium signaling pathway" "38/1658" "240/8192" 0.967502086167723 1 0.653138871274572 "93129/5724/10105/80228/3363/5579/7852/5530/8877/80271/805/2776/5336/3082/90550/5335/488/7422/3274/808/3708/818/5532/4638/55283/5261/5255/2769/255231/292/4914/5578/5533/444/136/5023/778/109" 38
"hsa03018" "hsa03018" "RNA degradation" "10/1658" "79/8192" 0.971837912218003 1 0.653138871274572 "167227/9924/11044/131870/9337/10438/8761/80153/54512/2026" 10
"hsa00360" "hsa00360" "Phenylalanine metabolism" "1/1658" "16/8192" 0.973269295935262 1 0.653138871274572 "314" 1
"hsa00380" "hsa00380" "Tryptophan metabolism" "4/1658" "42/8192" 0.98111856501876 1 0.653138871274572 "55526/121278/223/3033" 4
"hsa00040" "hsa00040" "Pentose and glucuronate interconversions" "3/1658" "35/8192" 0.982568612323355 1 0.653138871274572 "7360/10327/51181" 3
"hsa00982" "hsa00982" "Drug metabolism - cytochrome P450" "8/1658" "72/8192" 0.986588889385688 1 0.653138871274572 "2329/4258/9446/2941/27306/2950/1559/2946" 8
"hsa04970" "hsa04970" "Salivary secretion" "11/1658" "92/8192" 0.987280244060414 1 0.653138871274572 "683/5579/805/2776/6558/808/3708/5555/4069/5578/109" 11
"hsa04260" "hsa04260" "Cardiac muscle contraction" "10/1658" "87/8192" 0.989404691735683 1 0.653138871274572 "7171/1329/7170/1351/488/7384/55799/1327/444/778" 10
"hsa00053" "hsa00053" "Ascorbate and aldarate metabolism" "2/1658" "30/8192" 0.990347394830956 1 0.653138871274572 "223/10327" 2
"hsa05206" "hsa05206" "MicroRNAs in cancer" "47/1658" "310/8192" 0.992006703745646 1 0.653138871274572 "1398/5894/1945/3678/387/2885/4170/4318/4082/5594/5595/324/1027/672/5728/2146/8660/6655/6093/10014/85414/6774/5579/3190/1021/5336/578/5293/8434/5335/596/7422/7431/6541/5296/5743/994/960/5290/4851/23405/5578/659/2475/6935/57521/5581" 47
"hsa03008" "hsa03008" "Ribosome biogenesis in eukaryotes" "13/1658" "109/8192" 0.992309205737928 1 0.653138871274572 "29102/55505/1459/23195/138716/55127/55813/3692/55131/55226/84916/10775/79631" 13
"hsa00220" "hsa00220" "Arginine biosynthesis" "1/1658" "22/8192" 0.993141194961704 1 0.653138871274572 "435" 1
"hsa05217" "hsa05217" "Basal cell carcinoma" "6/1658" "63/8192" 0.993236995213106 1 0.653138871274572 "4616/324/581/578/6934/6932" 6
"hsa04964" "hsa04964" "Proximal tubule bicarbonate reclamation" "1/1658" "23/8192" 0.994533104233858 1 0.653138871274572 "762" 1
"hsa05034" "hsa05034" "Alcoholism" "25/1658" "187/8192" 0.994848132756966 1 0.653138871274572 "5894/2885/2787/2773/5594/5595/6571/2783/2771/55869/6655/10014/5499/2790/805/59345/10488/1385/468/9586/10645/808/2782/9734/136" 25
"hsa00330" "hsa00330" "Arginine and proline metabolism" "4/1658" "50/8192" 0.995025174837286 1 0.653138871274572 "262/6611/6303/223" 4
"hsa00860" "hsa00860" "Porphyrin metabolism" "3/1658" "43/8192" 0.995879132518796 1 0.653138871274572 "2395/3163/211" 3
"hsa01240" "hsa01240" "Biosynthesis of cofactors" "19/1658" "153/8192" 0.996155461847797 1 0.653138871274572 "1503/64802/65220/80025/51004/25902/60490/79001/2729/654364/7360/211/8836/10327/79717/790/10243/586/27430" 19
"hsa00830" "hsa00830" "Retinol metabolism" "6/1658" "68/8192" 0.9968796762349 1 0.653138871274572 "216/8694/340665/10170/8608/1559" 6
"hsa04950" "hsa04950" "Maturity onset diabetes of the young" "1/1658" "26/8192" 0.997232188125055 1 0.653138871274572 "3087" 1
"hsa00140" "hsa00140" "Steroid hormone biosynthesis" "5/1658" "62/8192" 0.99756914664598 1 0.653138871274572 "51170/412/51144/51478/6783" 5
"hsa00980" "hsa00980" "Metabolism of xenobiotics by cytochrome P450" "7/1658" "78/8192" 0.99793324960208 1 0.653138871274572 "4258/9446/2941/27306/2950/1559/2946" 7
"hsa04976" "hsa04976" "Bile secretion" "7/1658" "89/8192" 0.999637372432871 1 0.653138871274572 "366/3156/6256/6580/109/6555/5244" 7
"hsa00970" "hsa00970" "Aminoacyl-tRNA biosynthesis" "4/1658" "66/8192" 0.999714033043349 1 0.653138871274572 "79587/123263/118672/10667" 4
"hsa00350" "hsa00350" "Tyrosine metabolism" "1/1658" "36/8192" 0.999714301467343 1 0.653138871274572 "314" 1
"hsa05322" "hsa05322" "Systemic lupus erythematosus" "13/1658" "136/8192" 0.999773794955456 1 0.653138871274572 "2212/2215/6737/2214/87/3123/942/3122/3108/3115/81/3113/941" 13
"hsa04974" "hsa04974" "Protein digestion and absorption" "8/1658" "103/8192" 0.999869264205108 1 0.653138871274572 "10008/4311/1359/5547/9056/80781/54407/1506" 8
"hsa05033" "hsa05033" "Nicotine addiction" "1/1658" "40/8192" 0.999884910309183 1 0.653138871274572 "2561" 1
"hsa04742" "hsa04742" "Taste transduction" "5/1658" "86/8192" 0.99996411712179 1 0.653138871274572 "50832/2550/50831/54429/342372" 5
"hsa04512" "hsa04512" "ECM-receptor interaction" "5/1658" "88/8192" 0.999975157771126 1 0.653138871274572 "3678/3696/3676/960/9900" 5
"hsa03010" "hsa03010" "Ribosome" "6/1658" "158/8192" 0.99999999978734 1 0.653138871274572 "10573/6166/64968/55168/9045/6147" 6
"hsa04080" "hsa04080" "Neuroactive ligand-receptor interaction" "25/1658" "362/8192" 0.999999999999857 1 0.653138871274572 "2357/5724/8698/2358/1241/2908/706/53829/3363/728/133/2150/2796/5734/57053/3274/4987/2561/2550/2797/9170/136/5023/4157/3952" 25
"hsa04740" "hsa04740" "Olfactory transduction" "16/1658" "439/8192" 1 1 0.653138871274572 "5997/401427/409/128372/805/7932/808/818/2782/390445/156/391192/219464/390075/109/26188" 16
