	pvalue_Dis	padj_Dis	log2FoldChange_Dis	baseMean_raw.Case_Dis	baseMean_raw.Control_Dis	pvalue_Rep	padj_Rep	log2FoldChange_Rep	baseMean_raw.Case_Rep	baseMean_raw.Control_Rep	Direction
chr17_39768900_39770640_minus	0.001280975	0.044571468	-0.088055124	456.7229358	454.162037	7.45266772398929e-05	0.0010666861143158	-0.0973138888026207	280.643835616438	315.705747126437	1
chr7_24960490_24960970_minus	0.00117669	0.042743436	-0.088137662	90.86788991	89.45601852	0.0415703166622064	0.117831594371317	-0.0548503676540242	57.7986301369863	62.3540229885057	1
chr8_120750190_120751970_minus	0.000455938	0.026103385	-0.088220607	366.9908257	369.4375	0.0004234702646193	0.0038889279688084	-0.0855801875735325	275.568493150685	300.445977011494	1
chr3_23228680_23240810_plus	0.000614259	0.030001779	-0.088346866	2296.93578	2341.74537	1.65513824736568e-05	0.0003445544939967	-0.112783204164834	1354.41643835616	1497.93793103448	1
chr11_108217650_108217990_minus	0.001287528	0.044571468	-0.089185992	87.40550459	91.0162037	0.0149288822524661	0.0559644995598207	-0.0657532282798145	64.8671232876712	70.2850574712644	1
chr3_99824870_99826710_plus	0.00047061	0.026465195	-0.089820679	167.040367	175.7291667	0.0010316693693862	0.0075110492259427	-0.0869367132297484	114.22602739726	128.728735632184	1
chr3_156796250_156796780_minus	0.001343731	0.045564878	-0.091384391	96.81284404	100.2013889	0.0455600735429351	0.125969152836019	-0.0539382562416271	82.0876712328767	88.7126436781609	1
chr17_80913650_80917120_plus	0.00055135	0.028249531	-0.091624599	385.5486239	391.1134259	0.0001056051385846	0.0013614069554549	-0.101352017502205	277.095890410959	303.045977011494	1
chr2_224951400_224952490_minus	9.81e-05	0.013346804	-0.091812917	299.0330275	313.5578704	1.12015612610213e-05	0.0002620239419862	-0.0969993842327831	223.047945205479	252.719540229885	1
chr3_158724010_158724630_plus	0.001247947	0.044504945	-0.09269894	56.2587156	56.00694444	0.0015273936305399	0.0099989170659057	-0.0913669232367076	35.1465753424658	38.5057471264368	1
chr7_43697530_43698080_minus	0.000107593	0.013596733	-0.093208004	145.0348624	148.5115741	0.0002472816465301	0.0025949124012142	-0.0878696127094939	78.5972602739726	86.3264367816092	1
chr5_37660320_37663110_plus	3.91e-05	0.008386884	-0.093407431	504.7798165	515.9212963	7.86186216814456e-05	0.0011087951329774	-0.0907943942135388	331.019178082192	365.586206896552	1
chr2_181183030_181187710_plus	0.001466904	0.047977491	-0.093554729	589.2623853	616.5416667	0.0048006040902932	0.0238974622353319	-0.079312160779888	407.545205479452	465.537931034483	1
chr9_20538040_20542030_minus	0.00020484	0.018049745	-0.094063895	1104.288073	1203.361111	1.02691525027062e-07	8.25177115456652e-06	-0.13908382319594	676.141095890411	800.705747126437	1
chr4_148327390_148328100_minus	0.00145213	0.047815188	-0.094845744	139.4568807	151.5671296	0.0146871373403908	0.0552971251854048	-0.0767083886510889	92.6369863013699	105.542528735632	1
chr3_99877660_99880510_plus	8.83e-05	0.012674299	-0.094972326	263.3981651	282.5671296	0.0167841559770005	0.0609446390475381	-0.0590875744006855	180.113698630137	202.174712643678	1
chr3_99893910_99896720_plus	0.00023409	0.019462152	-0.095709063	269.0477064	284.6574074	0.000173598988388	0.0019799539177873	-0.102997594144986	169.9	192.475862068966	1
chr3_99899560_99902020_plus	0.000601598	0.029752932	-0.095867114	209.1577982	225.0925926	5.64570066492676e-05	0.0008712852211699	-0.113932678303147	138.993150684931	161.310344827586	1
chr14_68179760_68183330_plus	9.33e-05	0.013042552	-0.096419835	366.4422018	379.0856481	0.0002270938141599	0.0024320803996933	-0.0997872651427643	234.479452054795	258.013793103448	1
chr8_127126000_127128260_plus	0.00134808	0.04565047	-0.096646036	183.1192661	202.0949074	2.72620162780517e-05	0.0005005406162193	-0.121757903872461	138.054794520548	161.218390804598	1
chr13_73979000_73979300_minus	0.000672338	0.031414487	-0.097423812	67.68440367	69.89351852	0.0362097635290091	0.106775534429466	-0.0602299852092307	43.786301369863	48.2367816091954	1
chr8_79964110_79964300_minus	0.001279179	0.044571468	-0.098037788	35.22201835	36.75	0.0075602593499776	0.0335431752175646	-0.0775128929557542	26.7671232876712	29.4781609195402	1
chr8_127052050_127055260_plus	0.000746535	0.032825783	-0.098482395	326.6550459	354.0162037	0.0047070444911287	0.0235623732602455	-0.0793047581107277	220.409589041096	249.544827586207	1
chr17_80928510_80929500_plus	0.000101834	0.013389945	-0.098909363	124.1431193	127.8726852	0.0005645601509305	0.0047986691248703	-0.0894108762474784	78.3958904109589	86.183908045977	1
chr15_42375860_42377510_plus	0.00010875	0.013596733	-0.09894399	167.3082569	169.4930556	0.0274698121915864	0.0873231453489562	-0.0541199654725594	103.554794520548	110.611494252874	1
chr3_99882080_99886000_plus	6.08e-05	0.010542524	-0.099150148	388.4844037	411.162037	3.24932289650931e-05	0.0005712094639474	-0.104789794313959	254.81095890411	292.225287356322	1
chr3_23339810_23343840_plus	0.000139251	0.015228159	-0.099324985	670.7834862	694.3032407	7.28382701369667e-05	0.0010494380510223	-0.109840484427499	436.454794520548	485.535632183908	1
chr1_89722620_89725210_plus	1.33e-05	0.00555715	-0.099328312	375.1211009	386.275463	1.43960894834217e-06	5.69143700226806e-05	-0.103633754095111	263.884931506849	293.862068965517	1
chr16_81003780_81004030_minus	0.000360908	0.023221305	-0.099532243	46.71376147	47.25	0.0231911830064066	0.0769443672195482	-0.061056822305337	35.6150684931507	38.4919540229885	1
chr18_63143400_63148280_minus	0.000272732	0.020808256	-0.099896589	1229.370642	1295.421296	6.77763231065708e-06	0.0001793598820909	-0.110740067348303	872.953424657534	1008.46666666667	1
chr8_120744930_120746240_minus	0.000304005	0.021886647	-0.100300087	361.9174312	366.7939815	0.0004460496249124	0.0040266650432025	-0.09029945170343	232.119178082192	249.595402298851	1
chr12_93416760_93417160_minus	3.61e-05	0.008386884	-0.101527929	91.30458716	91.96759259	0.0004997949182741	0.0043621054969049	-0.0901089196078458	55.3684931506849	61.0758620689655	1
chr9_20535080_20537620_minus	0.000296859	0.021714096	-0.101537867	632.6697248	695.037037	4.64619816924845e-06	0.0001348537004864	-0.129048156577825	392.175342465753	465.445977011494	1
chr3_23435220_23436120_plus	0.001094901	0.041514979	-0.102299604	95.32110092	98.375	0.012827185915934	0.050030829261624	-0.0869919881732232	58.4931506849315	62.664367816092	1
chr5_151114740_151115120_minus	0.000876282	0.035672191	-0.102755195	77.52477064	76.05092593	0.000833844039089	0.0064190211583928	-0.0958754202934623	57.0671232876712	62.5586206896552	1
chr3_23404300_23405980_plus	0.000518785	0.027563912	-0.104182479	179.3211009	187.1388889	1.65560849621641e-05	0.0003445544939967	-0.1389788263807	108.38904109589	121.767816091954	1
chr8_120780640_120782490_minus	6.76e-06	0.004451545	-0.104338683	497.5706422	504.4768519	0.0048150108997527	0.0239466296972909	-0.063585831933507	359.358904109589	383.896551724138	1
chr18_63188850_63193580_minus	0.000790679	0.033708229	-0.10454363	1691.755963	1750.539352	3.45037213598754e-07	1.98739908319548e-05	-0.14019800836297	1177.9397260274	1379.79770114943	1
chr6_90045340_90050360_minus	0.000307856	0.021886647	-0.105117796	1466.900917	1631.706019	1.97966029287454e-05	0.0003926198379238	-0.114954508352939	1032.70273972603	1214.02528735632	1
chr18_63140910_63141490_minus	0.001436074	0.047473899	-0.105187032	134.5963303	140.8981481	0.0008352824415527	0.0064281934276757	-0.0992949193230745	88.8671232876712	101.967816091954	1
chr3_23391110_23395960_plus	5.31e-05	0.009838315	-0.105361075	654.7027523	683.8587963	0.0001028563976599	0.0013322717975501	-0.113613078113445	433.630136986301	484.462068965517	1
chr4_25752920_25753640_minus	0.000236913	0.019631646	-0.105671861	155.5431193	158.3125	0.0031700079934002	0.0174153108478953	-0.0802190589117343	93.413698630137	103.629885057471	1
chr3_23385660_23388230_plus	0.000333995	0.022858328	-0.106072503	322.1981651	332.1435185	4.28895065643878e-05	0.0007067267743062	-0.136912145834266	193.328767123288	216.427586206897	1
chr7_92815530_92816170_minus	0.00019358	0.01742569	-0.106140908	153.7743119	165.587963	0.0002232992451429	0.0024033054350136	-0.0982792814549027	99.1191780821918	115.383908045977	1
chr14_86087220_86088900_plus	0.000334312	0.022858328	-0.106194371	150.0275229	154.6180556	0.0036854243386296	0.01958963304537	-0.0828727213863455	104.702739726027	115.252873563218	1
chr6_143690280_143691400_plus	0.000410097	0.024551873	-0.106434072	105.8807339	107.0810185	1.79876986850536e-05	0.0003664449633485	-0.135560438898884	69.7547945205479	77.8781609195402	1
chr4_38512550_38515410_plus	0.001262719	0.044504945	-0.106717713	345.2825688	375.0023148	0.0014816746794984	0.0097832615472335	-0.0993201255353028	238.547945205479	276.048275862069	1
chr10_7232940_7233080_minus	0.000458961	0.026103385	-0.10685689	29.55045872	31.26851852	0.0049317670593206	0.0244010838998555	-0.0919163003740345	18.672602739726	20.5563218390805	1
chr7_92723590_92724540_minus	3.61e-05	0.008386884	-0.107098575	178.4422018	190.5393519	0.0016246519832902	0.0104853283056425	-0.0739636787434028	144.991780821918	164.144827586207	1
chr1_243725160_243725510_minus	0.000374058	0.023584892	-0.107594399	64.07706422	66.13194444	0.0005231833090281	0.0045177702986892	-0.104809031557258	45.6452054794521	50.7494252873563	1
chr13_73950440_73950640_minus	0.000622146	0.030056393	-0.107610387	37.80733945	39.47916667	0.02279737208989	0.0759377664227591	-0.070076959447445	26.827397260274	29.7057471264368	1
chrX_79254340_79265970_plus	0.001209862	0.043689457	-0.107745708	2268.238532	2310.122685	0.0401676844765011	0.114996363932088	-0.0620125004763425	1563.86301369863	1722.24597701149	1
chr4_53039680_53039940_minus	0.000492354	0.026764041	-0.10812507	53.08073394	56.15509259	2.30004038236296e-06	8.01416206400851e-05	-0.150363254560731	34.1890410958904	39.2137931034483	1
chr8_120748380_120748530_minus	0.001160529	0.042518834	-0.108547653	30.04036697	30.35185185	0.0123934659452792	0.0487776093553053	-0.0836382388455289	23.1232876712329	25.0965517241379	1
chr2_181373500_181374550_plus	0.00074768	0.032825783	-0.108755935	100.2477064	100.8217593	0.0002042116340517	0.0022480549228485	-0.117496016997667	70.258904109589	80.4068965517241	1
chr16_27419910_27421550_plus	0.000958893	0.037841924	-0.109153546	210.9412844	224.6412037	8.24024296700427e-06	0.0002088945721966	-0.129518231239449	129.532876712329	149.526436781609	1
chr2_181310830_181315100_plus	0.000317806	0.022403074	-0.109925452	642.8642202	675.0486111	0.0011247514649012	0.0079965974137133	-0.095092546911907	429.735616438356	493.422988505747	1
chr12_120008780_120013460_plus	7.49e-07	0.002082256	-0.110256316	540.9614679	571.3171296	1.39227653904027e-10	5.90050529924876e-08	-0.135299352917547	359.138356164384	420.774712643678	1
chr13_73712970_73713100_minus	0.00085451	0.035287333	-0.110272427	22.6587156	23.9212963	0.0001551421383354	0.0018251810083882	-0.117964982643846	19.7356164383562	22.5586206896552	1
chr1_28415180_28415810_plus	0.00045743	0.026103385	-0.111921115	46.28623853	46.28472222	0.0017458071232523	0.011048149842945	-0.0973294921257125	31.1972602739726	33.8206896551724	1
chr8_120793220_120793710_minus	4.32e-06	0.004017899	-0.112064842	99.64036697	103.1041667	0.0082765343458871	0.0358773845646307	-0.0650940361519852	72.4109589041096	77.616091954023	1
chr7_92697930_92698170_minus	0.000462545	0.026188237	-0.112098654	49.91926606	53.80555556	0.0007231812866247	0.0057683899501455	-0.107777784888984	33.3753424657534	39.1816091954023	1
chr22_41862030_41863580_plus	0.000785307	0.033593688	-0.113197669	144.2880734	145.8773148	7.4202149134165e-05	0.0010637956788039	-0.112835572860592	100.031506849315	109.910344827586	1
chr21_15006210_15006560_minus	0.000161521	0.015811637	-0.113207246	78.21100917	84.47222222	0.0079315847552898	0.0347348711697178	-0.0710853151639635	57.6849315068493	62.7540229885057	1
chr6_127736340_127739460_minus	0.000322476	0.022668424	-0.113309876	952.3963303	1021.483796	0.0003778548561408	0.0035745013185399	-0.106110080350591	619.597260273973	705.404597701149	1
chr3_99818570_99819680_plus	3.64e-05	0.008386884	-0.113702805	102.5541284	110.0694444	0.0008079777340528	0.0062680870995427	-0.0915559400414691	67.272602739726	75.9632183908046	1
chr16_78841570_78847320_plus	0.000273936	0.020836624	-0.11371078	689.066055	709.3958333	1.23466149646672e-07	9.37154870568834e-06	-0.168867985886622	433.67397260274	499.110344827586	1
chr7_92698670_92698800_minus	0.000453823	0.026047981	-0.113755008	25.33027523	27.17824074	0.0110674892945664	0.0448121436678127	-0.084001919165124	16.9013698630137	19.464367816092	1
chr18_63176930_63188600_minus	8.17e-05	0.012236586	-0.114449086	4575.99633	4868.671296	7.5315307001711e-06	0.0001946852579811	-0.116331250246949	3186.48904109589	3666.11034482759	1
chr7_18404650_18406060_plus	0.00130003	0.04487346	-0.115737956	160.8073394	162.3726852	0.0002619720277199	0.0027097503939959	-0.136374064874214	120.897260273973	133.703448275862	1
chr3_23328550_23330860_plus	3.92e-05	0.008386884	-0.116061828	307.4018349	314.4166667	4.65322237208553e-06	0.0001349071764557	-0.142347622758721	193.22602739726	216.188505747126	1
chr6_127739680_127741000_minus	0.000166301	0.016006514	-0.116837981	324.4752294	343.3564815	6.83093365381112e-05	0.0009996348940602	-0.118298195711929	200.295890410959	228.866666666667	1
chr18_63140020_63140330_minus	0.001138107	0.042424953	-0.116949676	59.44587156	62.46990741	9.78677796117393e-07	4.26084889998601e-05	-0.17381190134455	38.3397260273973	46.0252873563218	1
chr7_92720080_92720820_minus	3.26e-07	0.00163096	-0.117116226	144.0036697	152.4398148	5.9244735457807e-05	0.0009041246703657	-0.0953256591980048	96.8219178082192	111.358620689655	1
chr7_92652970_92653240_minus	0.000197538	0.017640397	-0.117445255	55.14678899	58.34722222	0.0013130742807769	0.0089350489257487	-0.0922715914295077	39.4616438356164	44.9770114942529	1
chr3_23319510_23322900_plus	1.2e-05	0.00555715	-0.117670019	475.4366972	490.9907407	0.000133712600104	0.0016274930078117	-0.110564244583247	291.332876712329	320.855172413793	1
chr9_3607710_3610130_plus	0.000525683	0.027809061	-0.117801716	269.1449541	268.0902778	4.86220418205225e-06	0.0001397952694089	-0.144052831483427	148.88904109589	168.487356321839	1
chr7_92809310_92809500_minus	0.001542918	0.049521835	-0.117970533	38.06788991	41.68055556	0.0286203172215632	0.0899820190085791	-0.0752951441020911	27.2246575342466	31.2712643678161	1
chr3_23376050_23379200_plus	2.53e-05	0.007304399	-0.118480204	448.2110092	466.1319444	4.89713579262221e-05	0.000781231190937	-0.126466554515955	268.298630136986	299.186206896552	1
chr2_181347870_181350570_plus	0.000258045	0.02037268	-0.118818873	249.946789	265.5046296	0.003638243067235	0.0194022241408164	-0.0939990066029182	174.128767123288	198.726436781609	1
chr7_92812250_92812810_minus	1.27e-05	0.00555715	-0.118848946	114.2880734	123.0972222	0.0003887051329079	0.0036600137921367	-0.0925302587215749	77.3931506849315	89.3402298850575	1
chr16_78796640_78804600_plus	4.74e-05	0.009045327	-0.118921906	947.5724771	973.5138889	6.9505801147957604e-09	1.18273433522031e-06	-0.171171194361963	609.802739726027	702.565517241379	1
chr13_74017780_74017980_minus	0.000238356	0.019685993	-0.119813812	43.16330275	45.77546296	0.0136213914408884	0.0522287078296803	-0.0798415809877318	29.3424657534247	32.3333333333333	1
chr6_90068300_90069670_minus	0.000354918	0.023221305	-0.120325515	396.7779817	440.8240741	9.18004286778929e-05	0.0012302987857981	-0.120058271594553	266.649315068493	310.777011494253	1
chr6_90161490_90166200_minus	0.001519547	0.049071638	-0.120935292	1396.601835	1571.990741	1.32617231489863e-06	5.39482753412278e-05	-0.176272908299482	749.239726027397	913.924137931034	1
chr7_92665790_92666490_minus	1.34e-06	0.002464159	-0.122393399	169.4311927	178.1226852	1.40158746904401e-05	0.0003089782367193	-0.104974990747615	113.721917808219	129.981609195402	1
chr6_90110610_90112470_minus	0.001382737	0.046260702	-0.123651181	522.3889908	600.0046296	0.0006201942322703	0.0051471969515968	-0.125503249094403	332.728767123288	395.710344827586	1
chr2_181406610_181408450_plus	2.14e-05	0.006788398	-0.123848022	187.5798165	199.7106481	0.0004425565485709	0.0040058960196614	-0.0973136615330179	147.108219178082	165.689655172414	1
chr18_63235640_63243500_minus	0.000445349	0.025858156	-0.124018691	3861.838532	4107.981481	7.15884510284048e-06	0.0001867540403331	-0.137247978125224	2526.05342465753	2931.31034482759	1
chr16_78787600_78795010_plus	6.47e-05	0.01065619	-0.124047977	835.6587156	870.2986111	2.33882370960413e-08	2.85878289593076e-06	-0.170021826903468	514.749315068493	593.634482758621	1
chrX_1488870_1491810_minus	0.000250451	0.020217819	-0.124251774	2413.581651	2474.224537	0.0031491354468789	0.0173408928425325	-0.0862434008384348	1517.32602739726	1611.77011494253	1
chr6_90144760_90148720_minus	0.001231106	0.044264993	-0.124331047	1171.251376	1329.118056	7.60114525406129e-06	0.0001959364521678	-0.164277846705651	734.553424657534	895.087356321839	1
chr7_18552340_18555590_plus	0.000673153	0.031414487	-0.124789933	354.6752294	363.6226852	7.93479552319147e-05	0.0011154557313514	-0.126193694512984	250.787671232877	284.634482758621	1
chr3_27393540_27393690_minus	2.94e-05	0.007749544	-0.1249805	31.7266055	33.50462963	0.0064638306414263	0.0297956499202435	-0.0856114207834055	21.8945205479452	24.6758620689655	1
chr6_127732230_127734070_minus	0.00036576	0.023290419	-0.125071974	376.8788991	409.8032407	0.0004921423293588	0.0043173866952613	-0.110181606082364	282.795890410959	320.983908045977	1
chr6_90175840_90180210_minus	0.000534012	0.028016063	-0.12693422	1831.363303	2086.3125	8.47340011429558e-05	0.001161078799872	-0.136142533629214	1053.15753424658	1257.04827586207	1
chr7_92762160_92762310_minus	0.000782683	0.033581373	-0.127077976	33.60183486	37.03935185	0.0025510970149041	0.0147496803870815	-0.102101224091943	29.1520547945205	34.1080459770115	1
chr18_63287760_63293450_minus	0.00047044	0.026465195	-0.128522435	2705.554128	2867.625	4.36556071451096e-05	0.0007143769528742	-0.126400869397195	1847.60684931507	2144.38390804598	1
chr16_78891720_78893980_plus	0.000384613	0.023706744	-0.128563947	180.1449541	188.9930556	5.88870497016263e-06	0.0001622353797864	-0.169445431104416	111.553424657534	126.990804597701	1
chr16_78805290_78811230_plus	8.86e-05	0.012674299	-0.129523005	638.2862385	670.3680556	7.46024160986935e-08	6.63982087037408e-06	-0.173928768995668	405.867123287671	469.947126436782	1
chr18_63227270_63230220_minus	0.000516531	0.027502548	-0.130000639	1169.517431	1227.99537	1.76859337063853e-05	0.0003619915755076	-0.145921557605321	741.350684931507	862.420689655172	1
chr18_63230640_63235470_minus	4.06e-05	0.008462834	-0.130327268	2428.53211	2599.738426	1.51170903553055e-06	5.89181807485597e-05	-0.142191566279904	1417.90684931507	1671.46896551724	1
chr6_90124400_90124840_minus	0.001421851	0.047280926	-0.131754126	84.68440367	97.09722222	0.0001939072438587	0.0021611194751118	-0.150716867442343	55.4931506849315	66.9172413793103	1
chr7_92638320_92638500_minus	1.39e-05	0.005618202	-0.132005516	28.8733945	30.8287037	0.0051780168620525	0.0253116164107281	-0.0875047827752238	20.9356164383562	23.7034482758621	1
chrX_79218460_79223580_plus	2.78e-05	0.007749544	-0.132005684	689.6275229	692.8657407	2.79335625032966e-05	0.0005089225330814	-0.122504219745576	476.06301369863	542.252873563218	1
chr18_63148520_63149090_minus	1.51e-05	0.005910677	-0.132432152	122.9724771	131.8032407	1.67443749061598e-06	6.31796812582421e-05	-0.145695281190719	70.9054794520548	84.5977011494253	1
chr16_78795120_78796510_plus	3.87e-05	0.008386884	-0.132672962	239.8550459	250.4606481	4.19988302887143e-08	4.40903042970434e-06	-0.170875584534232	139.530136986301	162.822988505747	1
chr18_63202070_63205710_minus	9.64e-05	0.013346804	-0.132857233	1301.198165	1381.446759	3.08697164316305e-07	1.82657515294886e-05	-0.161675481891397	808.097260273973	950.220689655172	1
chr6_90141770_90143820_minus	0.000484358	0.026639709	-0.13370975	494.2275229	564.900463	7.39608676091038e-05	0.0010615056164294	-0.14208753027494	316.556164383562	377.379310344828	1
chr7_92653480_92653770_minus	1.26e-05	0.00555715	-0.134755894	50.54678899	54.02546296	1.10834415549708e-06	4.67678121367367e-05	-0.140520353687314	37.4931506849315	44.3609195402299	1
chr16_78757760_78766630_plus	1.92e-05	0.00641856	-0.134875936	1192.875229	1260.030093	3.16591897005796e-07	1.86620556363955e-05	-0.145933309044149	813.843835616438	923.029885057471	1
chr1_61141550_61141740_plus	0.001324708	0.045230244	-0.135653883	14.64770642	15.20138889	0.0439459493892495	0.122668895931072	-0.0818673044528888	11.0657534246575	11.9011494252874	1
chr7_92721080_92721240_minus	5.93e-06	0.004122925	-0.139988023	28.91559633	31.13194444	0.0154615791526949	0.0573748878620884	-0.0735158270125972	21.0178082191781	23.7379310344828	1
chr11_83056290_83056420_minus	0.000820069	0.034433261	-0.140787328	24.57247706	27.33796296	0.0150517556215701	0.0563035140240773	-0.0971980768732718	17.4287671232877	20.4114942528736	1
chr6_90152020_90153490_minus	0.00075197	0.032898693	-0.141111546	412.6311927	477.7523148	1.29325154326251e-06	5.29399432843386e-05	-0.194152438637192	252.628767123288	315.547126436782	1
chr7_92709760_92709900_minus	5.47e-05	0.009996911	-0.142625056	30.88623853	34.07407407	0.000110868641799	0.0014107845010933	-0.130023354599491	23.4972602739726	27.6137931034483	1
chr14_68096380_68097090_plus	8.91e-06	0.005055719	-0.142648074	78.66238532	83.69675926	0.0001674705935815	0.0019275406294857	-0.143060441846853	45.7698630136986	51.7195402298851	1
chr2_190352170_190352360_plus	0.001468562	0.047977491	-0.146087373	16.07522936	16.91203704	0.0077802631989398	0.0342739682545513	0.118387402820999	12.8520547945205	12.1724137931034	-1
chr6_90119710_90121150_minus	0.000242445	0.019892411	-0.146418662	343.0311927	400.5393519	2.17393505591357e-05	0.0004233238532588	-0.161742690855995	215.572602739726	261.377011494253	1
chr18_63174330_63174470_minus	0.000345695	0.02317289	-0.147141488	27.30458716	28.60416667	4.58682570794455e-05	0.0007440374286999	-0.155751591518544	20.872602739726	24.7586206896552	1
chr7_18460780_18461160_plus	0.001261162	0.044504945	-0.148096307	27.61651376	27.49305556	0.0125317412736347	0.0491509316148056	-0.116086827196341	19.5945205479452	21.4137931034483	1
chr5_14444820_14445190_plus	0.000257956	0.02037268	-0.148708374	29.95963303	30.75694444	0.0004069522503822	0.0037816167206636	-0.144634385602877	18.9712328767123	21.3448275862069	1
chr16_78833770_78837920_plus	4.5e-06	0.004017899	-0.149359857	564.7944954	601.4930556	5.18419137532005e-08	5.0128942396362e-06	-0.179306586512357	355.361643835616	411.629885057471	1
chr18_63173290_63174080_minus	8.32e-05	0.012323756	-0.149488389	201.5266055	217.2222222	1.71137575551064e-06	6.42717097000272e-05	-0.176146218699084	126.020547945205	151.728735632184	1
chr18_63205860_63206280_minus	0.001365901	0.046004932	-0.149505714	120.9100917	129.6435185	0.0178954154165773	0.0637506725360158	-0.0920224859452846	71.4109589041096	80.2735632183908	1
chr2_198032180_198032660_plus	0.000765366	0.033272139	-0.154430198	38.84587156	42.74537037	0.0001203422814389	0.0015092058271976	-0.177459764985663	26.9424657534247	32.3770114942529	1
chr10_74167470_74167810_plus	4.69e-05	0.009045327	-0.155373855	30.11926606	33.40740741	0.02983688456596	0.0927083529866057	-0.0868128156768923	18.9890410958904	21.1747126436782	1
chr3_99824450_99824710_plus	8e-05	0.012136183	-0.157321013	20.37981651	22.53009259	0.0228075478861673	0.0759619431004689	-0.0989566355896809	12.6835616438356	14.5103448275862	1
chr16_78782450_78785540_plus	3.85e-06	0.003851359	-0.157720988	386.7119266	409.5	1.80960834180426e-07	1.23981982049668e-05	-0.169757374073306	222.52602739726	257.528735632184	1
chr12_47239330_47239670_plus	0.000399365	0.024257517	-0.157824139	24.30642202	25.96527778	0.000360691896912	0.0034562434803482	-0.15192489535602	18.6219178082192	21.7885057471264	1
chr6_90127660_90128000_minus	0.000118812	0.013959034	-0.161521644	58.4	66.75	0.0012230986380357	0.0084893023303811	-0.132976535335154	39.7602739726027	47.2942528735632	1
chr7_92752030_92752200_minus	1.55e-05	0.005910677	-0.163311734	34.3559633	38.5625	0.0043265522805692	0.0221126400912092	-0.0971368955201947	27.1109589041096	31.2068965517241	1
chr16_78915670_78917350_plus	1.51e-06	0.002523572	-0.163410741	125.4201835	132.6064815	4.62955720754401e-07	2.48516539996718e-05	-0.174067744577681	86.5575342465753	99.7172413793104	1
chr8_59017010_59017130_minus	0.000554878	0.028271792	-0.167995427	22.36146789	23.81712963	0.0008545161532441	0.0065401431608232	-0.148156804191598	16.3643835616438	18.7816091954023	1
chr12_120046600_120046830_plus	0.000111884	0.013658052	-0.169331352	16.53027523	17.86574074	0.0003853132359261	0.0036307021705886	-0.151985754280364	12.5602739726027	14.8620689655172	1
chr6_90033810_90034180_minus	2.86e-05	0.007749544	-0.169801177	72.82752294	84.27777778	1.16664477238042e-05	0.0002690309712039	-0.160844204403194	45.4	54.983908045977	1
chrX_56395070_56397080_plus	7.72e-05	0.011999037	-0.170896497	164.5541284	184.3402778	0.0040652404043563	0.0211043936046695	-0.120401336870059	121.515068493151	140.533333333333	1
chr16_78777460_78777900_plus	0.000281884	0.021144066	-0.17139106	32.92477064	33.99768519	2.39997129852017e-05	0.0004570830486976	-0.196281874448607	23.2013698630137	27.0988505747126	1
chr18_63285900_63286290_minus	0.00045831	0.026103385	-0.171784964	78.53211009	85.4537037	0.0013851584549083	0.0093295255784155	-0.139023082827058	50.0534246575342	57.9885057471264	1
chr16_78915350_78915530_plus	0.000751417	0.032898693	-0.17192747	12.15779817	12.91666667	0.0010564326572289	0.0076337008689857	-0.159801775573749	8.25479452054794	9.37471264367816	1
chr3_23251410_23251550_plus	4.61e-05	0.009012875	-0.190564507	12.54495413	13.59259259	0.0008546021522228	0.0065401431608232	-0.163933655129047	7.75342465753425	8.90114942528736	1
